,year,label,Category,Attribute,032600,032601,032602,032700,032800,032801,032802,032900,032901,032902,033000,033001,033002,033100,035100,035101,035102,035201,035202,035300,035400
32,2023,ACS5YR,Employment,Services,INACTIVE,0.1105788423153692,0.1576763485477178,0.1032472939217318,INACTIVE,0.2076644225789746,0.1491810535635236,INACTIVE,0.1135623869801085,0.1917336394948335,INACTIVE,0.1153110047846889,0.1520223152022315,0.0932400932400932,INACTIVE,0.1448703494926719,0.1585691404164442,0.156025824964132,0.1870448447681104,0.1847769028871391,0.1668156091748585
33,2023,ACS5YR,Employment,"Services, alternate",INACTIVE,0.1105788423153692,0.1576763485477178,0.1032472939217318,INACTIVE,0.2076644225789746,0.1491810535635236,INACTIVE,0.1135623869801085,0.1917336394948335,INACTIVE,0.1153110047846889,0.1520223152022315,0.0932400932400932,INACTIVE,0.1448703494926719,0.1585691404164442,0.156025824964132,0.1870448447681104,0.1847769028871391,0.1668156091748585
34,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent",INACTIVE,10.0,13.0,11.0,INACTIVE,64.0,5.0,INACTIVE,100.0,0.0,INACTIVE,14.0,3.0,0.0,INACTIVE,7.0,16.0,8.0,28.0,20.0,49.0
35,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",INACTIVE,0.0,0.0,1.0,INACTIVE,1.0,0.0,INACTIVE,0.0,,INACTIVE,0.0,0.0,,INACTIVE,0.0,0.0,0.0,0.0,1.0,0.0
36,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",INACTIVE,1.0,1.0,0.0,INACTIVE,0.0,1.0,INACTIVE,1.0,,INACTIVE,1.0,1.0,,INACTIVE,1.0,1.0,1.0,1.0,0.0,1.0
37,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",INACTIVE,171.0,109.0,309.0,INACTIVE,110.0,98.0,INACTIVE,415.0,110.0,INACTIVE,135.0,197.0,188.0,INACTIVE,51.0,191.0,299.0,264.0,665.0,331.0
38,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",INACTIVE,0.3450292397660818,0.2293577981651376,0.1067961165048543,INACTIVE,0.2545454545454545,0.0,INACTIVE,0.0409638554216867,0.2363636363636363,INACTIVE,0.0,0.3147208121827411,0.3882978723404255,INACTIVE,0.7058823529411765,0.1623036649214659,0.3846153846153846,0.2803030303030303,0.1413533834586466,0.0422960725075528
39,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.094240837696335,0.0334448160535117,0.0,0.0,0.3444108761329305
40,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",INACTIVE,0.6549707602339181,0.7706422018348624,0.8932038834951457,INACTIVE,0.7454545454545455,1.0,INACTIVE,0.9590361445783132,0.7636363636363637,INACTIVE,1.0,0.6852791878172588,0.6117021276595744,INACTIVE,0.2941176470588235,0.743455497382199,0.5819397993311036,0.7196969696969697,0.8586466165413534,0.6132930513595166
41,2023,ACS5YR,Employment,Unemployment Rate,INACTIVE,0.0684269245072517,0.0706940874035989,0.0445505171042163,INACTIVE,0.0782816229116945,0.0237683664649956,INACTIVE,0.0534063676823005,0.1057494866529774,INACTIVE,0.0196998123827392,0.0450331125827814,0.0137931034482758,INACTIVE,0.1787037037037037,0.0300362506473329,0.1081253998720409,0.0469774217042971,0.0255754475703324,0.1200524246395806
42,2023,ACS5YR,Employment,"Unemployment Rate, alternate",INACTIVE,0.0684269245072517,0.0706940874035989,0.0445505171042163,INACTIVE,0.0782816229116945,0.0237683664649956,INACTIVE,0.0534063676823005,0.1057494866529774,INACTIVE,0.0196998123827392,0.0450331125827814,0.0137931034482758,INACTIVE,0.1787037037037037,0.0300362506473329,0.1081253998720409,0.0469774217042971,0.0255754475703324,0.1200524246395806
43,2023,ACS5YR,Employment,Worked in place of residence,INACTIVE,0.780960064542154,0.8161872257435397,0.8259887005649718,INACTIVE,0.7033542976939203,0.8124440465532676,INACTIVE,0.8768601190476191,0.7804439112177565,INACTIVE,0.7138755980861244,0.7890588780713954,0.7849331713244229,INACTIVE,0.8072153325817362,0.7534246575342466,0.7707948243992606,0.809041309431021,0.8367178924259056,0.7877833753148614
44,2023,ACS5YR,Employment,Worked outside place of residence,INACTIVE,0.2190399354578459,0.1838127742564602,0.1740112994350282,INACTIVE,0.2966457023060797,0.1875559534467323,INACTIVE,0.1231398809523809,0.2195560887822435,INACTIVE,0.2861244019138756,0.2109411219286045,0.2150668286755771,INACTIVE,0.1927846674182638,0.2465753424657534,0.2292051756007393,0.1909586905689789,0.1632821075740944,0.2122166246851385
45,2023,ACS5YR,Households,Average Family Household Size,INACTIVE,3.250257466529351,3.328752642706131,3.1057127602776293,INACTIVE,3.2870275791624106,3.501020408163265,INACTIVE,3.609472743521001,3.255721393034826,INACTIVE,3.553864168618267,2.9545454545454546,3.039543057996485,INACTIVE,3.2917214191852824,3.486788617886179,3.3267651888341545,3.4035785288270377,3.360070257611241,3.5095907928388748
46,2023,ACS5YR,Households,Average Household Size,INACTIVE,2.525252525252525,2.740766550522648,2.775476387738194,INACTIVE,2.8994668697638994,2.738874345549738,INACTIVE,3.0791717417783198,2.8398496240601503,INACTIVE,2.7844136926438456,2.527071102413568,2.721868365180467,INACTIVE,2.6335616438356166,3.009441384736428,2.7509373326191757,2.633703920421299,2.7048216385731085,2.921849427168576
47,2023,ACS5YR,Households,Family Households,INACTIVE,0.5448933782267116,0.659233449477352,0.775890637945319,INACTIVE,0.7456207159177456,0.6413612565445026,INACTIVE,0.6814859926918392,0.7556390977443609,INACTIVE,0.6219956300072833,0.7175472928897586,0.805378627034678,INACTIVE,0.5212328767123288,0.7741935483870968,0.6523835029459025,0.5886483323581042,0.6695413563308507,0.6399345335515548
48,2023,ACS5YR,Households,Households,INACTIVE,1782.0,1435.0,2414.0,INACTIVE,1313.0,1528.0,INACTIVE,1642.0,1330.0,INACTIVE,1373.0,1533.0,1413.0,INACTIVE,1460.0,1271.0,1867.0,1709.0,2551.0,2444.0
49,2023,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",INACTIVE,0.3956228956228956,0.4857142857142857,0.6035625517812759,INACTIVE,0.6062452399086062,0.524869109947644,INACTIVE,0.5243605359317906,0.6353383458646616,INACTIVE,0.6161689730517116,0.4344422700587084,0.5414012738853503,INACTIVE,0.486986301369863,0.5436664044059796,0.5329405463310123,0.3820947922761849,0.4174833398667189,0.5237315875613748
50,2023,ACS5YR,Households,"Households with Children, % of Total",INACTIVE,0.1980920314253647,0.245993031358885,0.2423363711681855,INACTIVE,0.2284843869002285,0.1832460732984293,INACTIVE,0.2570036540803898,0.2060150375939849,INACTIVE,0.258557902403496,0.2374429223744292,0.3481953290870488,INACTIVE,0.1972602739726027,0.3713611329661683,0.2608462774504553,0.2931538911644236,0.2990983927871423,0.337152209492635
51,2023,ACS5YR,Households,Living in Group Quarters,INACTIVE,11.0,172.0,29.0,INACTIVE,139.0,0.0,INACTIVE,15.0,20.0,INACTIVE,35.0,66.0,20.0,INACTIVE,3.0,3.0,0.0,58.0,22.0,13.0
52,2023,ACS5YR,Households,Non-Family Households,INACTIVE,0.4551066217732884,0.3407665505226481,0.224109362054681,INACTIVE,0.2543792840822543,0.3586387434554974,INACTIVE,0.3185140073081607,0.244360902255639,INACTIVE,0.3780043699927167,0.2824527071102413,0.194621372965322,INACTIVE,0.4787671232876712,0.2258064516129032,0.3476164970540975,0.4113516676418958,0.3304586436691493,0.3600654664484451
53,2023,ACS5YR,Households,"Single Person Households, % of Total",INACTIVE,0.2631874298540965,0.229965156794425,0.1570008285004142,INACTIVE,0.1271896420411271,0.293848167539267,INACTIVE,0.1650426309378806,0.1894736842105263,INACTIVE,0.2949745083758194,0.2257012393998695,0.1493276716206652,INACTIVE,0.2979452054794521,0.1707317073170731,0.2046063202999464,0.2709186658864833,0.2363778910231281,0.2238134206219312
54,2023,ACS5YR,Housing,Median Year Moved In Owner,INACTIVE,2007.3850574712644,1997.909604519774,2004.6187363834424,INACTIVE,2003.3080808080808,2000.515625,INACTIVE,1999.016393442623,1998.9925373134329,INACTIVE,1998.4952380952384,2005.829596412556,2003.4883720930231,INACTIVE,1993.6567164179105,2000.1585014409225,1992.8181818181815,2000.993377483444,2000.6550218340608,2001.016129032258
55,2023,ACS5YR,Housing,Median Year Moved In Renter,INACTIVE,2012.1041666666667,2014.7675276752768,2013.3903345724907,INACTIVE,2016.654867256637,2012.6097560975609,INACTIVE,2018.2045454545453,2013.949367088608,INACTIVE,2010.7586206896551,2012.1308411214952,2015.2307692307693,INACTIVE,2009.8459383753504,2016.089552238806,2014.108108108108,2014.4298507462688,2018.8017902813297,2011.6235294117648
56,2023,ACS5YR,Housing,Median Year Structure Built,INACTIVE,1939.0,1939.0,1939.0,INACTIVE,1941.8003913894324,1944.856278366112,INACTIVE,1940.8659793814436,1945.2228412256268,INACTIVE,1939.0,1939.0,1949.988344988345,INACTIVE,1943.5679611650485,1945.5528846153843,1946.2863795110595,1951.9318181818185,1949.1574965612103,1946.8948655256725
57,2023,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",INACTIVE,0.0532019704433497,0.0,0.0166270783847981,INACTIVE,0.2025862068965517,0.124748490945674,INACTIVE,0.0,0.05,INACTIVE,0.0,0.0176211453744493,0.0700636942675159,INACTIVE,0.0261519302615193,0.0,0.0551020408163265,0.1492265696087352,0.0903522205206738,0.0601202404809619
58,2023,ACS5YR,Housing,Owner Occupied,INACTIVE,0.430415263748597,0.4794425087108014,0.6512013256006628,INACTIVE,0.6466108149276466,0.6747382198952879,INACTIVE,0.7381242387332522,0.8045112781954887,INACTIVE,0.8565185724690458,0.5557729941291585,0.8888888888888888,INACTIVE,0.45,0.7734067663257278,0.7375468666309588,0.3569338794616735,0.7440219521756174,0.7958265139116203
59,2023,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,INACTIVE,156.0,311.0,380.0,INACTIVE,195.0,245.0,INACTIVE,324.0,254.0,INACTIVE,109.0,533.0,157.0,INACTIVE,413.0,244.0,229.0,359.0,363.0,258.0
60,2023,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,INACTIVE,859.0,436.0,462.0,INACTIVE,269.0,252.0,INACTIVE,99.0,6.0,INACTIVE,88.0,148.0,0.0,INACTIVE,390.0,44.0,261.0,740.0,290.0,241.0
61,2023,ACS5YR,Housing,Renter Occupied,INACTIVE,0.5695847362514029,0.5205574912891986,0.3487986743993372,INACTIVE,0.3533891850723534,0.325261780104712,INACTIVE,0.2618757612667479,0.1954887218045112,INACTIVE,0.1434814275309541,0.4442270058708414,0.1111111111111111,INACTIVE,0.55,0.2265932336742722,0.2624531333690412,0.6430661205383265,0.2559780478243826,0.2041734860883797
62,2023,ACS5YR,Housing,Total Number of Units,INACTIVE,1907.0,1650.0,2637.0,INACTIVE,1464.0,1528.0,INACTIVE,1778.0,1468.0,INACTIVE,1438.0,1547.0,1461.0,INACTIVE,1610.0,1324.0,1956.0,1883.0,2871.0,2472.0
63,2023,ACS5YR,Housing,Total Vacant Units,INACTIVE,125.0,215.0,223.0,INACTIVE,151.0,0.0,INACTIVE,136.0,138.0,INACTIVE,65.0,14.0,48.0,INACTIVE,150.0,53.0,89.0,174.0,320.0,28.0
64,2023,ACS5YR,Housing,Vacancy Rate,INACTIVE,0.0655479811221814,0.1303030303030303,0.0845657944634053,INACTIVE,0.1031420765027322,0.0,INACTIVE,0.0764904386951631,0.0940054495912806,INACTIVE,0.0452016689847009,0.0090497737556561,0.0328542094455852,INACTIVE,0.093167701863354,0.0400302114803625,0.0455010224948875,0.0924057355284121,0.1114594218042493,0.0113268608414239
65,2023,ACS5YR,Housing Prices,Contract Rent 100 to 149,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
66,2023,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,INACTIVE,58.0,22.0,19.0,INACTIVE,97.0,75.0,INACTIVE,0.0,0.0,INACTIVE,0.0,7.0,10.0,INACTIVE,0.0,0.0,62.0,139.0,18.0,12.0
67,2023,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,INACTIVE,68.0,15.0,63.0,INACTIVE,21.0,13.0,INACTIVE,41.0,3.0,INACTIVE,0.0,0.0,0.0,INACTIVE,12.0,0.0,44.0,29.0,14.0,54.0
68,2023,ACS5YR,Housing Prices,Contract Rent 150 to 199,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
69,2023,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,INACTIVE,284.0,109.0,181.0,INACTIVE,34.0,106.0,INACTIVE,27.0,18.0,INACTIVE,0.0,40.0,17.0,INACTIVE,236.0,0.0,123.0,99.0,48.0,93.0
70,2023,ACS5YR,Housing Prices,Contract Rent 200 to 249,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
71,2023,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",INACTIVE,123.0,131.0,71.0,INACTIVE,145.0,8.0,INACTIVE,74.0,0.0,INACTIVE,77.0,153.0,25.0,INACTIVE,57.0,0.0,50.0,244.0,52.0,75.0
72,2023,ACS5YR,Housing Prices,Contract Rent 250 to 299,INACTIVE,0.0,0.0,0.0,INACTIVE,18.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,38.0,0.0,17.0
73,2023,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),INACTIVE,113.0,32.0,79.0,INACTIVE,59.0,27.0,INACTIVE,78.0,13.0,INACTIVE,0.0,141.0,0.0,INACTIVE,174.0,30.0,106.0,157.0,129.0,65.0
74,2023,ACS5YR,Housing Prices,Contract Rent 300 to 349,INACTIVE,0.0,0.0,0.0,INACTIVE,12.0,49.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
75,2023,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),INACTIVE,84.0,63.0,27.0,INACTIVE,7.0,45.0,INACTIVE,20.0,48.0,INACTIVE,0.0,27.0,0.0,INACTIVE,43.0,43.0,7.0,143.0,46.0,54.0
76,2023,ACS5YR,Housing Prices,Contract Rent 350 to 399,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
77,2023,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),INACTIVE,211.0,327.0,131.0,INACTIVE,58.0,101.0,INACTIVE,126.0,98.0,INACTIVE,102.0,184.0,75.0,INACTIVE,134.0,165.0,66.0,153.0,319.0,81.0
78,2023,ACS5YR,Housing Prices,Contract Rent 400 to 449,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,12.0,0.0,0.0,0.0,0.0
79,2023,ACS5YR,Housing Prices,Contract Rent 500 to 549,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
80,2023,ACS5YR,Housing Prices,Contract Rent 550 to 599,INACTIVE,0.0,0.0,26.0,INACTIVE,0.0,0.0,INACTIVE,0.0,52.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,14.0,0.0,26.0,0.0,0.0
81,2023,ACS5YR,Housing Prices,Contract Rent 600 to 649,INACTIVE,0.0,0.0,17.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,4.0,0.0,0.0,0.0
82,2023,ACS5YR,Housing Prices,Contract Rent 650 to 699,INACTIVE,0.0,12.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,7.0,0.0,0.0
83,2023,ACS5YR,Housing Prices,Contract Rent 700 to 749,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,11.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,9.0,0.0,0.0,0.0
84,2023,ACS5YR,Housing Prices,Contract Rent 750 to 749,INACTIVE,7.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,30.0,0.0,INACTIVE,0.0,0.0,0.0,10.0,0.0,0.0
85,2023,ACS5YR,Housing Prices,Contract Rent 750 to 799,INACTIVE,10.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
86,2023,ACS5YR,Housing Prices,Contract Rent 800 to 899,INACTIVE,14.0,7.0,0.0,INACTIVE,0.0,24.0,INACTIVE,0.0,0.0,INACTIVE,0.0,42.0,0.0,INACTIVE,0.0,0.0,0.0,14.0,0.0,0.0
87,2023,ACS5YR,Housing Prices,Contract Rent 900 to 999,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,9.0,0.0,0.0,INACTIVE,53.0,0.0,0.0,24.0,0.0,32.0
88,2023,ACS5YR,Housing Prices,Contract Rent Less than 100,INACTIVE,0.0,0.0,5.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
89,2023,ACS5YR,Housing Prices,Contract Rent Total,INACTIVE,1015.0,747.0,842.0,INACTIVE,464.0,497.0,INACTIVE,430.0,260.0,INACTIVE,197.0,681.0,157.0,INACTIVE,803.0,288.0,490.0,1099.0,653.0,499.0
90,2023,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),INACTIVE,43.0,29.0,223.0,INACTIVE,13.0,49.0,INACTIVE,53.0,28.0,INACTIVE,9.0,57.0,30.0,INACTIVE,94.0,24.0,19.0,16.0,27.0,16.0
91,2023,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",INACTIVE,113.0,32.0,79.0,INACTIVE,59.0,27.0,INACTIVE,78.0,13.0,INACTIVE,0.0,141.0,0.0,INACTIVE,174.0,30.0,106.0,157.0,129.0,65.0
92,2023,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,INACTIVE,972.0,718.0,619.0,INACTIVE,451.0,448.0,INACTIVE,377.0,232.0,INACTIVE,188.0,624.0,127.0,INACTIVE,709.0,264.0,471.0,1083.0,626.0,483.0
93,2023,ACS5YR,Housing Prices,Extremely Rent Burdened,INACTIVE,0.1497536945812808,0.2463186077643909,0.178147268408551,INACTIVE,0.2650862068965517,0.1951710261569416,INACTIVE,0.113953488372093,0.2923076923076923,INACTIVE,0.0,0.2364170337738619,0.2101910828025477,INACTIVE,0.0834371108343711,0.1527777777777778,0.1816326530612245,0.1492265696087352,0.1470137825421133,0.1743486973947896
94,2023,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,23.0,0.0,0.0,0.0,42.0,0.0
95,2023,ACS5YR,Housing Prices,Home Value 100000 to 124999,INACTIVE,0.0,0.0,0.0,INACTIVE,17.0,9.0,INACTIVE,11.0,13.0,INACTIVE,0.0,0.0,0.0,INACTIVE,5.0,24.0,0.0,0.0,45.0,39.0
96,2023,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",INACTIVE,265.0,247.0,498.0,INACTIVE,393.0,452.0,INACTIVE,405.0,427.0,INACTIVE,359.0,334.0,225.0,INACTIVE,308.0,444.0,712.0,214.0,1005.0,928.0
97,2023,ACS5YR,Housing Prices,Home Value 125000 to 149999,INACTIVE,0.0,0.0,14.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
98,2023,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
99,2023,ACS5YR,Housing Prices,Home Value 150000 to 174999,INACTIVE,0.0,0.0,11.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,14.0,0.0,20.0,INACTIVE,12.0,16.0,0.0,0.0,0.0,0.0
100,2023,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),INACTIVE,211.0,200.0,455.0,INACTIVE,232.0,312.0,INACTIVE,417.0,424.0,INACTIVE,575.0,281.0,607.0,INACTIVE,185.0,373.0,409.0,211.0,444.0,643.0
101,2023,ACS5YR,Housing Prices,Home Value 175000 to 199999,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
102,2023,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
103,2023,ACS5YR,Housing Prices,Home Value 200000 to 249999,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
104,2023,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),INACTIVE,191.0,208.0,424.0,INACTIVE,131.0,155.0,INACTIVE,167.0,106.0,INACTIVE,143.0,186.0,381.0,INACTIVE,35.0,37.0,70.0,23.0,143.0,68.0
105,2023,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
106,2023,ACS5YR,Housing Prices,Home Value 250000 to 299999,INACTIVE,0.0,0.0,13.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,10.0,0.0,0.0
107,2023,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
108,2023,ACS5YR,Housing Prices,Home Value 300000 to 399999,INACTIVE,0.0,0.0,10.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,12.0,0.0,0.0,0.0,0.0
109,2023,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
110,2023,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
111,2023,ACS5YR,Housing Prices,Home Value 400000 to 499999,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,11.0,INACTIVE,0.0,17.0,INACTIVE,51.0,0.0,0.0,INACTIVE,11.0,0.0,0.0,0.0,0.0,28.0
112,2023,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,INACTIVE,13.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
113,2023,ACS5YR,Housing Prices,Home Value 500000 to 749999,INACTIVE,23.0,7.0,10.0,INACTIVE,9.0,33.0,INACTIVE,21.0,0.0,INACTIVE,5.0,15.0,0.0,INACTIVE,0.0,28.0,52.0,10.0,0.0,29.0
114,2023,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
115,2023,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,14.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
116,2023,ACS5YR,Housing Prices,Home Value 750000 to 999999,INACTIVE,64.0,20.0,137.0,INACTIVE,67.0,59.0,INACTIVE,179.0,70.0,INACTIVE,29.0,22.0,16.0,INACTIVE,78.0,49.0,111.0,142.0,174.0,195.0
117,2023,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
118,2023,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0
119,2023,ACS5YR,Housing Prices,Home Value Less than 10000,INACTIVE,0.0,6.0,0.0,INACTIVE,0.0,0.0,INACTIVE,12.0,13.0,INACTIVE,0.0,0.0,7.0,INACTIVE,0.0,0.0,23.0,0.0,45.0,15.0
120,2023,ACS5YR,Housing Prices,Home Value Total,INACTIVE,767.0,688.0,1572.0,INACTIVE,849.0,1031.0,INACTIVE,1212.0,1070.0,INACTIVE,1176.0,852.0,1256.0,INACTIVE,657.0,983.0,1377.0,610.0,1898.0,1945.0
121,2023,ACS5YR,Housing Prices,Housing Units with a Mortgage,INACTIVE,454.0,426.0,1136.0,INACTIVE,506.0,489.0,INACTIVE,599.0,467.0,INACTIVE,781.0,534.0,736.0,INACTIVE,334.0,567.0,798.0,417.0,1174.0,945.0
122,2023,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,INACTIVE,282.0,211.0,705.0,INACTIVE,295.0,346.0,INACTIVE,366.0,275.0,INACTIVE,290.0,311.0,374.0,INACTIVE,245.0,381.0,478.0,174.0,612.0,555.0
