,year,label,Category,Attribute,017601,017602,017603,017604,017800,017801,017802,017803,017804,018000
132,2022,ACS5YR,Housing Prices,Median Home Value,INACTIVE,976851.851851852,696428.5714285714,1296875.0,INACTIVE,924404.761904762,INACTIVE,1102272.7272727273,1129098.3606557378,1202479.3388429752
133,2022,ACS5YR,Housing Prices,Median Rent,INACTIVE,1659.090909090909,2278.9473684210525,1741.5584415584417,INACTIVE,507.8571428571428,INACTIVE,1713.4615384615386,2286.3636363636365,3140.432098765432
134,2022,ACS5YR,Housing Prices,Median Rent as % of Household Income,INACTIVE,23.92422839506173,30.376792452830188,23.923350253807104,INACTIVE,30.31,INACTIVE,30.861184210526314,30.07283950617284,23.710122699386503
135,2022,ACS5YR,Housing Prices,Rent 100 to 149,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,INACTIVE,14.0,0.0,0.0
136,2022,ACS5YR,Housing Prices,Rent 1000 to 1249,INACTIVE,30.0,56.0,0.0,INACTIVE,134.0,INACTIVE,49.0,94.0,0.0
137,2022,ACS5YR,Housing Prices,Rent 1250 to 1499,INACTIVE,130.0,57.0,114.0,INACTIVE,0.0,INACTIVE,127.0,54.0,0.0
138,2022,ACS5YR,Housing Prices,Rent 150 to 199,INACTIVE,41.0,0.0,0.0,INACTIVE,27.0,INACTIVE,0.0,0.0,0.0
139,2022,ACS5YR,Housing Prices,Rent 1500 to 1999,INACTIVE,88.0,150.0,385.0,INACTIVE,46.0,INACTIVE,260.0,119.0,79.0
140,2022,ACS5YR,Housing Prices,Rent 200 to 249,INACTIVE,16.0,0.0,0.0,INACTIVE,47.0,INACTIVE,28.0,0.0,0.0
141,2022,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",INACTIVE,156.0,95.0,46.0,INACTIVE,19.0,INACTIVE,54.0,110.0,241.0
142,2022,ACS5YR,Housing Prices,Rent 250 to 299,INACTIVE,18.0,93.0,0.0,INACTIVE,147.0,INACTIVE,0.0,0.0,0.0
143,2022,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),INACTIVE,355.0,93.0,146.0,INACTIVE,74.0,INACTIVE,54.0,197.0,101.0
144,2022,ACS5YR,Housing Prices,Rent 300 to 349,INACTIVE,111.0,69.0,21.0,INACTIVE,540.0,INACTIVE,68.0,5.0,19.0
145,2022,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),INACTIVE,0.0,122.0,226.0,INACTIVE,117.0,INACTIVE,24.0,119.0,162.0
146,2022,ACS5YR,Housing Prices,Rent 350 to 399,INACTIVE,51.0,63.0,143.0,INACTIVE,34.0,INACTIVE,0.0,0.0,0.0
147,2022,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),INACTIVE,141.0,626.0,265.0,INACTIVE,122.0,INACTIVE,183.0,257.0,483.0
148,2022,ACS5YR,Housing Prices,Rent 400 to 449,INACTIVE,20.0,15.0,0.0,INACTIVE,8.0,INACTIVE,14.0,22.0,0.0
149,2022,ACS5YR,Housing Prices,Rent 450 to 499,INACTIVE,10.0,67.0,0.0,INACTIVE,19.0,INACTIVE,16.0,0.0,0.0
150,2022,ACS5YR,Housing Prices,Rent 500 to 549,INACTIVE,14.0,0.0,31.0,INACTIVE,175.0,INACTIVE,0.0,0.0,0.0
151,2022,ACS5YR,Housing Prices,Rent 550 to 599,INACTIVE,41.0,26.0,70.0,INACTIVE,24.0,INACTIVE,0.0,22.0,0.0
152,2022,ACS5YR,Housing Prices,Rent 600 to 649,INACTIVE,61.0,42.0,34.0,INACTIVE,35.0,INACTIVE,0.0,0.0,0.0
153,2022,ACS5YR,Housing Prices,Rent 650 to 699,INACTIVE,0.0,0.0,17.0,INACTIVE,128.0,INACTIVE,0.0,83.0,48.0
154,2022,ACS5YR,Housing Prices,Rent 700 to 749,INACTIVE,34.0,88.0,77.0,INACTIVE,0.0,INACTIVE,0.0,20.0,0.0
155,2022,ACS5YR,Housing Prices,Rent 750 to 799,INACTIVE,20.0,62.0,0.0,INACTIVE,0.0,INACTIVE,0.0,68.0,0.0
156,2022,ACS5YR,Housing Prices,Rent 800 to 899,INACTIVE,27.0,42.0,42.0,INACTIVE,42.0,INACTIVE,18.0,16.0,17.0
157,2022,ACS5YR,Housing Prices,Rent 900 to 999,INACTIVE,60.0,0.0,147.0,INACTIVE,0.0,INACTIVE,0.0,54.0,49.0
158,2022,ACS5YR,Housing Prices,Rent Burdened,INACTIVE,0.2964996568291009,0.4705549263873159,0.3526077097505669,INACTIVE,0.4450489662676822,INACTIVE,0.4989224137931034,0.4868735083532219,0.3836530442035029
159,2022,ACS5YR,Housing Prices,Rent Less than 100,INACTIVE,0.0,0.0,0.0,INACTIVE,39.0,INACTIVE,19.0,0.0,0.0
160,2022,ACS5YR,Housing Prices,Rent Total,INACTIVE,1457.0,1766.0,1764.0,INACTIVE,1838.0,INACTIVE,928.0,1257.0,1199.0
161,2022,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",INACTIVE,355.0,93.0,146.0,INACTIVE,74.0,INACTIVE,54.0,197.0,101.0
162,2022,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),INACTIVE,33.0,0.0,0.0,INACTIVE,61.0,INACTIVE,0.0,17.0,0.0
163,2022,ACS5YR,Housing Prices,Rent Total With cash rent,INACTIVE,1424.0,1766.0,1764.0,INACTIVE,1777.0,INACTIVE,928.0,1240.0,1199.0
164,2022,ACS5YR,Housing Type,10-19 Units,INACTIVE,0.1186178442496132,0.0357925493060628,0.0265936644505279,INACTIVE,0.0169556840077071,INACTIVE,0.0626398210290827,0.2005378409527468,0.0424011434016198
165,2022,ACS5YR,Housing Type,2-4 Units,INACTIVE,0.0541516245487364,0.0434623813002191,0.0144700821274931,INACTIVE,0.0038535645472061,INACTIVE,0.157345264727815,0.1598155973876296,0.050976655550262
166,2022,ACS5YR,Housing Type,20 Units or More,INACTIVE,0.7756575554409489,0.7761139517896275,0.9538521705123192,INACTIVE,0.8878612716763006,INACTIVE,0.662938105891126,0.4686899731079523,0.7446403049070986
167,2022,ACS5YR,Housing Type,5-9 Units,INACTIVE,0.0170190820010314,0.0697589481373265,0.0050840829096597,INACTIVE,0.0196531791907514,INACTIVE,0.0432513049962714,0.0945063388398002,0.1376846117198666
168,2022,ACS5YR,Housing Type,Other Type,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0
169,2022,ACS5YR,Housing Type,Single Family Housing,INACTIVE,0.0345538937596699,0.074872169466764,0.0,INACTIVE,0.0716763005780346,INACTIVE,0.0738255033557047,0.0764502497118709,0.0242972844211529
170,2022,ACS5YR,Income,Household Income 10000 to 14999,INACTIVE,64.0,276.0,188.0,INACTIVE,556.0,INACTIVE,41.0,100.0,31.0
171,2022,ACS5YR,Income,Household Income 100000 to 124999,INACTIVE,15.0,71.0,238.0,INACTIVE,14.0,INACTIVE,66.0,268.0,86.0
172,2022,ACS5YR,Income,Household Income 125000 to 149999,INACTIVE,177.0,265.0,147.0,INACTIVE,94.0,INACTIVE,18.0,190.0,86.0
173,2022,ACS5YR,Income,Household Income 15000 to 19999,INACTIVE,108.0,135.0,0.0,INACTIVE,269.0,INACTIVE,15.0,22.0,48.0
174,2022,ACS5YR,Income,Household Income 150000 to 199999,INACTIVE,167.0,110.0,257.0,INACTIVE,282.0,INACTIVE,160.0,139.0,202.0
175,2022,ACS5YR,Income,Household Income 20000 to 24999,INACTIVE,172.0,91.0,159.0,INACTIVE,129.0,INACTIVE,0.0,74.0,21.0
176,2022,ACS5YR,Income,Household Income 25000 to 29999,INACTIVE,71.0,30.0,31.0,INACTIVE,62.0,INACTIVE,16.0,16.0,19.0
177,2022,ACS5YR,Income,Household Income 30000 to 34999,INACTIVE,0.0,0.0,21.0,INACTIVE,86.0,INACTIVE,0.0,75.0,34.0
178,2022,ACS5YR,Income,Household Income 35000 to 39999,INACTIVE,32.0,0.0,0.0,INACTIVE,80.0,INACTIVE,143.0,15.0,21.0
179,2022,ACS5YR,Income,Household Income 40000 to 44999,INACTIVE,22.0,39.0,0.0,INACTIVE,22.0,INACTIVE,51.0,73.0,0.0
180,2022,ACS5YR,Income,Household Income 45000 to 49999,INACTIVE,55.0,26.0,186.0,INACTIVE,0.0,INACTIVE,46.0,23.0,0.0
181,2022,ACS5YR,Income,Household Income 50000 to 59999,INACTIVE,33.0,35.0,51.0,INACTIVE,72.0,INACTIVE,39.0,0.0,69.0
182,2022,ACS5YR,Income,Household Income 60000 to 74999,INACTIVE,68.0,79.0,130.0,INACTIVE,23.0,INACTIVE,49.0,23.0,70.0
183,2022,ACS5YR,Income,Household Income 75000 to 99999,INACTIVE,185.0,370.0,137.0,INACTIVE,71.0,INACTIVE,90.0,63.0,134.0
184,2022,ACS5YR,Income,Household Income Greater than 200000,INACTIVE,248.0,634.0,379.0,INACTIVE,415.0,INACTIVE,331.0,579.0,722.0
185,2022,ACS5YR,Income,Household Income Less than 10000,INACTIVE,177.0,248.0,116.0,INACTIVE,236.0,INACTIVE,130.0,181.0,70.0
186,2022,ACS5YR,Income,Households Total for Income,INACTIVE,1594.0,2409.0,2040.0,INACTIVE,2411.0,INACTIVE,1195.0,1841.0,1613.0
187,2022,ACS5YR,Income,Median Family Income,INACTIVE,85135.13513513513,96480.58252427184,130681.81818181818,INACTIVE,44886.36363636363,INACTIVE,154891.30434782608,89285.71428571429,207550.63758389265
188,2022,ACS5YR,Income,Median Household Income,INACTIVE,73897.05882352941,91587.83783783784,100105.04201680672,INACTIVE,26250.0,INACTIVE,93750.0,123833.9552238806,179084.15841584158
189,2022,ACS5YR,Income,Percent in Poverty,INACTIVE,0.1981869334166927,0.1696409825740079,0.1579783852511125,INACTIVE,0.2375767727526521,INACTIVE,0.2109943411479385,0.2040993071593533,0.2025245441795231
190,2022,ACS5YR,Journey to Work,Journey to Work by Bike,INACTIVE,0.0328031809145129,0.0118959107806691,0.1163636363636363,INACTIVE,0.0057845263919016,INACTIVE,0.092955700798838,0.0364789849325931,0.0194834617127322
191,2022,ACS5YR,Journey to Work,Journey to Work by Car,INACTIVE,0.1744532803180914,0.0925650557620817,0.1148051948051948,INACTIVE,0.1070137382501807,INACTIVE,0.1154684095860566,0.1724821570182395,0.1993656547349343
192,2022,ACS5YR,Journey to Work,Journey to Work by Carpooled,INACTIVE,0.0795228628230616,0.0,0.0067532467532467,INACTIVE,0.0,INACTIVE,0.0508351488743645,0.0340999206978588,0.012686905301314
193,2022,ACS5YR,Journey to Work,Journey to Work by Drove Alone,INACTIVE,0.0949304174950298,0.0925650557620817,0.108051948051948,INACTIVE,0.1070137382501807,INACTIVE,0.064633260711692,0.1383822363203806,0.1866787494336203
194,2022,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,INACTIVE,0.0387673956262425,0.028996282527881,0.0592207792207792,INACTIVE,0.0050614605929139,INACTIVE,0.121278140885984,0.0594766058683584,0.0045310376076121
195,2022,ACS5YR,Journey to Work,Journey to Work by Transit,INACTIVE,0.143638170974155,0.4074349442379182,0.2275324675324675,INACTIVE,0.1084598698481561,INACTIVE,0.3021060275962237,0.1304520222045995,0.1993656547349343
196,2022,ACS5YR,Journey to Work,Journey to Work by Walk,INACTIVE,0.2728628230616302,0.1784386617100371,0.3485714285714286,INACTIVE,0.4078091106290672,INACTIVE,0.2461873638344226,0.3049167327517843,0.2995015858631626
197,2022,ACS5YR,Journey to Work,Journey to Work by Worked at Home,INACTIVE,0.3374751491053678,0.2806691449814126,0.1335064935064935,INACTIVE,0.3658712942877802,INACTIVE,0.1220043572984749,0.296193497224425,0.2777526053466244
198,2022,ACS5YR,Journey to Work,Total Workers 16 Years and Older,INACTIVE,2012.0,2690.0,1925.0,INACTIVE,1383.0,INACTIVE,1377.0,2522.0,2207.0
199,2022,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0
200,2022,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,INACTIVE,0.2507186202491216,0.3989648479620444,0.2138169257340241,INACTIVE,0.5892351274787535,INACTIVE,0.2844611528822055,0.1889718552556002,0.1491130820399113
201,2022,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",INACTIVE,0.2507186202491216,0.3989648479620444,0.2138169257340241,INACTIVE,0.5892351274787535,INACTIVE,0.2844611528822055,0.1889718552556002,0.1491130820399113
202,2022,ACS5YR,Language Spoken at Home,English Only,INACTIVE,0.5458320025550942,0.4548199266767306,0.5968911917098445,INACTIVE,0.3028328611898017,INACTIVE,0.529657477025898,0.5726593911545089,0.6222283813747228
203,2022,ACS5YR,Language Spoken at Home,"English Only, alternate",INACTIVE,0.5458320025550942,0.4548199266767306,0.5968911917098445,INACTIVE,0.3028328611898017,INACTIVE,0.529657477025898,0.5726593911545089,0.6222283813747228
204,2022,ACS5YR,Language Spoken at Home,Other European Languages,INACTIVE,0.0667518364739699,0.0409747681690748,0.05146804835924,INACTIVE,0.0597733711048158,INACTIVE,0.0329991645781119,0.1697300402067777,0.0543237250554323
205,2022,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",INACTIVE,0.0667518364739699,0.0409747681690748,0.05146804835924,INACTIVE,0.0597733711048158,INACTIVE,0.0329991645781119,0.1697300402067777,0.0543237250554323
206,2022,ACS5YR,Language Spoken at Home,Other Languages,INACTIVE,0.0,0.0198404140608151,0.0,INACTIVE,0.0175637393767705,INACTIVE,0.0,0.0022975301550832,0.0268847006651884
207,2022,ACS5YR,Language Spoken at Home,"Other Languages, alternate",INACTIVE,0.0,0.0198404140608151,0.0,INACTIVE,0.0175637393767705,INACTIVE,0.0,0.0022975301550832,0.0268847006651884
208,2022,ACS5YR,Language Spoken at Home,Spanish Only,INACTIVE,0.1366975407218141,0.0854000431313349,0.1378238341968912,INACTIVE,0.0305949008498583,INACTIVE,0.1528822055137844,0.0663411832280298,0.147450110864745
209,2022,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",INACTIVE,0.1366975407218141,0.0854000431313349,0.1378238341968912,INACTIVE,0.0305949008498583,INACTIVE,0.1528822055137844,0.0663411832280298,0.147450110864745
210,2022,ACS5YR,Nativity,Foreign Born,INACTIVE,0.3304157549234136,0.4429906542056074,0.2972027972027972,INACTIVE,0.7400893355667225,INACTIVE,0.4268727705112961,0.3980470993681792,0.3100158982511923
211,2022,ACS5YR,Population,Total Population,INACTIVE,3199.0,4815.0,3146.0,INACTIVE,3582.0,INACTIVE,2523.0,3482.0,3774.0
212,2022,ACS5YR,Race/Ethnicity,Asian,INACTIVE,1002.0,2540.0,807.0,INACTIVE,2413.0,INACTIVE,971.0,1746.0,1009.0
213,2022,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",INACTIVE,1002.0,2540.0,807.0,INACTIVE,2413.0,INACTIVE,971.0,1746.0,1009.0
214,2022,ACS5YR,Race/Ethnicity,Black/African American,INACTIVE,710.0,262.0,385.0,INACTIVE,71.0,INACTIVE,69.0,48.0,312.0
215,2022,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",INACTIVE,710.0,262.0,385.0,INACTIVE,71.0,INACTIVE,69.0,48.0,308.0
216,2022,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),INACTIVE,296.0,517.0,784.0,INACTIVE,293.0,INACTIVE,472.0,387.0,965.0
217,2022,ACS5YR,Race/Ethnicity,Native American Indian,INACTIVE,59.0,0.0,9.0,INACTIVE,26.0,INACTIVE,0.0,38.0,60.0
218,2022,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",INACTIVE,0.0,0.0,9.0,INACTIVE,26.0,INACTIVE,0.0,38.0,40.0
219,2022,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,INACTIVE,0.0,0.0,51.0,INACTIVE,0.0,INACTIVE,33.0,0.0,30.0
220,2022,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",INACTIVE,0.0,0.0,51.0,INACTIVE,0.0,INACTIVE,33.0,0.0,30.0
221,2022,ACS5YR,Race/Ethnicity,Other/Two or More Races,INACTIVE,490.0,569.0,849.0,INACTIVE,195.0,INACTIVE,432.0,376.0,1035.0
222,2022,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",INACTIVE,2903.0,4298.0,2362.0,INACTIVE,3289.0,INACTIVE,2051.0,3095.0,2809.0
223,2022,ACS5YR,Race/Ethnicity,Some Other Race Alone,INACTIVE,62.0,312.0,715.0,INACTIVE,20.0,INACTIVE,206.0,183.0,412.0
224,2022,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",INACTIVE,44.0,0.0,23.0,INACTIVE,20.0,INACTIVE,22.0,16.0,49.0
225,2022,ACS5YR,Race/Ethnicity,Two Or More Races,INACTIVE,428.0,257.0,134.0,INACTIVE,175.0,INACTIVE,226.0,193.0,623.0
226,2022,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",INACTIVE,209.0,189.0,108.0,INACTIVE,111.0,INACTIVE,135.0,69.0,187.0
227,2022,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",INACTIVE,938.0,1307.0,979.0,INACTIVE,648.0,INACTIVE,821.0,1178.0,1186.0
228,2022,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",INACTIVE,938.0,1444.0,1045.0,INACTIVE,877.0,INACTIVE,1018.0,1274.0,1328.0
229,2022,ACS5YR,Sex,Female,INACTIVE,0.3619881212879025,0.4031152647975078,0.3375715193897012,INACTIVE,0.5485762144053601,INACTIVE,0.3258026159334126,0.419586444572085,0.4016958134605193
230,2022,ACS5YR,Sex,Male,INACTIVE,0.6380118787120975,0.5968847352024922,0.6624284806102988,INACTIVE,0.4514237855946398,INACTIVE,0.6741973840665874,0.580413555427915,0.5983041865394807
231,2022,ACS5YR,Unit Size,1 Bedroom,INACTIVE,585.0,877.0,960.0,INACTIVE,1121.0,INACTIVE,473.0,784.0,454.0
232,2022,ACS5YR,Unit Size,2 Bedrooms,INACTIVE,210.0,962.0,413.0,INACTIVE,304.0,INACTIVE,258.0,844.0,574.0
233,2022,ACS5YR,Unit Size,3-4 Bedrooms,INACTIVE,63.0,252.0,6.0,INACTIVE,84.0,INACTIVE,174.0,214.0,192.0
234,2022,ACS5YR,Unit Size,5 or More Bedrooms,INACTIVE,127.0,0.0,0.0,INACTIVE,19.0,INACTIVE,0.0,25.0,15.0
235,2022,ACS5YR,Unit Size,No Bedroom,INACTIVE,954.0,647.0,1178.0,INACTIVE,1067.0,INACTIVE,436.0,736.0,864.0
236,2022,ACS5YR,Vehicles Available,Households with no Vehicle,INACTIVE,0.6380175658720201,0.6708177667081777,0.6882352941176471,INACTIVE,0.6428867689755289,INACTIVE,0.5656903765690376,0.4611624117327539,0.3874767513949163
237,2022,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,INACTIVE,0.2408759124087591,0.4836702954898911,0.5108695652173914,INACTIVE,0.1308900523560209,INACTIVE,0.2397003745318352,0.1917808219178082,0.1111111111111111
238,2022,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,INACTIVE,0.6753603294440631,0.7389580973952435,0.7159863945578231,INACTIVE,0.8025027203482046,INACTIVE,0.6594827586206896,0.5863166268894192,0.4829024186822352
239,2022,ACS5YR,Vehicles Available,Vehicles Available,INACTIVE,705.0,993.0,745.0,INACTIVE,1047.0,INACTIVE,691.0,1231.0,1114.0
240,2022,ACS5YR,Vehicles Available,Vehicles Homeowners,INACTIVE,0.2865248226950355,0.5055387713997986,0.1812080536912751,INACTIVE,0.6284622731614136,INACTIVE,0.4384949348769899,0.4394800974817222,0.4371633752244165
241,2022,ACS5YR,Vehicles Available,Vehicles Per Capita,INACTIVE,0.220381369177868,0.2062305295950156,0.236808645899555,INACTIVE,0.2922948073701842,INACTIVE,0.273880301228696,0.3535324526134406,0.2951775304716481
242,2022,ACS5YR,Vehicles Available,Vehicles Renters,INACTIVE,0.7134751773049646,0.4944612286002014,0.8187919463087249,INACTIVE,0.3715377268385864,INACTIVE,0.5615050651230101,0.5605199025182778,0.5628366247755835
11,2023,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,INACTIVE,1211,1123,1755,INACTIVE,1284,INACTIVE,673,1018,614
2,2023,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,INACTIVE,759,986,1028,INACTIVE,1093,INACTIVE,564,840,614
5,2023,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,INACTIVE,1152,1123,1755,INACTIVE,1199,INACTIVE,673,1018,614
8,2023,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,INACTIVE,1211,1123,1755,INACTIVE,1254,INACTIVE,673,1018,614
9,2023,ACS5YR,Affordability,100 AMI Annual Income,INACTIVE,81617.64705882352,138888.88888888888,107696.75925925926,INACTIVE,30983.14606741573,INACTIVE,136046.511627907,137987.01298701295,203278.3174019608
10,2023,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,INACTIVE,6801.470588235294,11574.074074074073,8974.729938271605,INACTIVE,2581.928838951311,INACTIVE,11337.209302325582,11498.917748917745,16939.859783496733
0,2023,ACS5YR,Affordability,30 AMI Annual Income,INACTIVE,24485.294117647056,41666.666666666664,32309.027777777774,INACTIVE,9294.943820224718,INACTIVE,40813.9534883721,41396.10389610388,60983.495220588244
1,2023,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,INACTIVE,2040.441176470588,3472.222222222222,2692.4189814814813,INACTIVE,774.5786516853932,INACTIVE,3401.162790697675,3449.6753246753233,5081.95793504902
3,2023,ACS5YR,Affordability,50 AMI Annual Income,INACTIVE,40808.82352941176,69444.44444444444,53848.37962962963,INACTIVE,15491.573033707866,INACTIVE,68023.2558139535,68993.50649350647,101639.1587009804
4,2023,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,INACTIVE,3400.735294117647,5787.0370370370365,4487.364969135802,INACTIVE,1290.9644194756554,INACTIVE,5668.604651162791,5749.458874458873,8469.929891748367
6,2023,ACS5YR,Affordability,80 AMI Annual Income,INACTIVE,65294.117647058825,111111.11111111111,86157.40740740742,INACTIVE,24786.516853932586,INACTIVE,108837.2093023256,110389.61038961036,162622.65392156865
7,2023,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,INACTIVE,5441.176470588235,9259.25925925926,7179.783950617285,INACTIVE,2065.543071161049,INACTIVE,9069.767441860467,9199.134199134196,13551.887826797387
0,2023,ACS5YR,Age,0-2 Years,INACTIVE,0.5454545454545454,0.8303030303030303,0.5431034482758621,INACTIVE,1.0,INACTIVE,0.3522727272727273,1.0,0.2023809523809523
1,2023,ACS5YR,Age,0-4 Years,INACTIVE,0.0135342971393417,0.0364479787939032,0.0623655913978494,INACTIVE,0.0038980509745127,INACTIVE,0.0379637618636755,0.0097161851188954,0.0409790979097909
2,2023,ACS5YR,Age,18-34 Years,INACTIVE,0.2694555521378037,0.3973934172741329,0.5508064516129032,INACTIVE,0.2020989505247376,INACTIVE,0.4072476272648835,0.4564050115060087,0.4488448844884488
3,2023,ACS5YR,Age,3-5 Years,INACTIVE,0.4545454545454545,0.1696969696969697,0.4568965517241379,INACTIVE,0.0,INACTIVE,0.6477272727272727,0.0,0.7976190476190477
4,2023,ACS5YR,Age,35-59 Years,INACTIVE,0.4374038757305444,0.3271482217804285,0.2556451612903225,INACTIVE,0.2281859070464767,INACTIVE,0.3446937014667817,0.3528509332651496,0.3341584158415842
5,2023,ACS5YR,Age,5-17 Years,INACTIVE,0.0784374038757305,0.0561077976584934,0.0094086021505376,INACTIVE,0.0053973013493253,INACTIVE,0.0578084555651423,0.0373306059831245,0.0558305830583058
6,2023,ACS5YR,Age,60 and older,INACTIVE,0.2011688711165795,0.1829025844930417,0.1217741935483871,INACTIVE,0.5604197901049476,INACTIVE,0.1522864538395168,0.1436972641268218,0.1201870187018702
7,2023,ACS5YR,Age,Under 18 Years,INACTIVE,299.0,419.0,267.0,INACTIVE,31.0,INACTIVE,222.0,179.0,352.0
8,2023,ACS5YR,Age,Under 6 Years,INACTIVE,44.0,165.0,232.0,INACTIVE,13.0,INACTIVE,88.0,38.0,168.0
9,2023,ACS5YR,Educational Attainment,College Degree or higher,INACTIVE,0.3257950530035335,0.5978119301901537,0.5988629185091598,INACTIVE,0.4385361276196434,INACTIVE,0.5598227474150664,0.7076876329383166,0.616789603090973
10,2023,ACS5YR,Educational Attainment,"College Degree or higher, alternate",INACTIVE,0.3257950530035335,0.5978119301901537,0.5988629185091598,INACTIVE,0.4385361276196434,INACTIVE,0.5598227474150664,0.7076876329383166,0.616789603090973
11,2023,ACS5YR,Educational Attainment,High School or Less,INACTIVE,0.3480565371024735,0.2148997134670487,0.2583701831964624,INACTIVE,0.3922427275570848,INACTIVE,0.2279665189561792,0.137648131267092,0.2121531436599929
12,2023,ACS5YR,Educational Attainment,"High School or Less, alternate",INACTIVE,0.3480565371024735,0.2148997134670487,0.2583701831964624,INACTIVE,0.3922427275570848,INACTIVE,0.2279665189561792,0.137648131267092,0.2121531436599929
13,2023,ACS5YR,Educational Attainment,Some College/Associate Degree,INACTIVE,0.3261484098939929,0.1872883563427976,0.1427668982943777,INACTIVE,0.1692211448232718,INACTIVE,0.2122107336287543,0.1546642357945913,0.171057253249034
14,2023,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",INACTIVE,0.3261484098939929,0.1872883563427976,0.1427668982943777,INACTIVE,0.1692211448232718,INACTIVE,0.2122107336287543,0.1546642357945913,0.171057253249034
15,2023,ACS5YR,Employment,"6-17, Living with One Parent",INACTIVE,100.0,168.0,27.0,INACTIVE,0.0,INACTIVE,0.0,113.0,8.0
16,2023,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",INACTIVE,0.27,0.0,0.0,INACTIVE,,INACTIVE,,0.0,0.0
17,2023,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",INACTIVE,0.73,1.0,1.0,INACTIVE,,INACTIVE,,1.0,1.0
18,2023,ACS5YR,Employment,"6-17, Living with Two Parents",INACTIVE,155.0,86.0,8.0,INACTIVE,0.0,INACTIVE,85.0,28.0,176.0
19,2023,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",INACTIVE,0.0,0.7790697674418605,0.0,INACTIVE,,INACTIVE,0.6,1.0,0.4431818181818182
20,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",INACTIVE,0.0,0.0,0.0,INACTIVE,,INACTIVE,0.0,0.0,0.0
21,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",INACTIVE,1.0,0.2209302325581395,1.0,INACTIVE,,INACTIVE,0.4,0.0,0.5568181818181818
22,2023,ACS5YR,Employment,Employed Residents,INACTIVE,1989.0,2751.0,2335.0,INACTIVE,1463.0,INACTIVE,1482.0,2805.0,2216.0
23,2023,ACS5YR,Employment,"Employed Residents, alternate",INACTIVE,1989.0,2751.0,2335.0,INACTIVE,1463.0,INACTIVE,1482.0,2805.0,2216.0
24,2023,ACS5YR,Employment,Managerial Professional,INACTIVE,0.4052287581699346,0.6361323155216285,0.6706638115631691,INACTIVE,0.7409432672590567,INACTIVE,0.6106612685560054,0.7122994652406417,0.766245487364621
25,2023,ACS5YR,Employment,"Managerial Professional, alternate",INACTIVE,0.4052287581699346,0.6361323155216285,0.6706638115631691,INACTIVE,0.7409432672590567,INACTIVE,0.6106612685560054,0.7122994652406417,0.766245487364621
