,year,label,Category,Attribute,015100,015200,015201,015202,015300,015500,015800,015801,015802,015900,016000,016100,016101,016102,016200,016300,016400,016800,016801,016802
3,2023,ACS5YR,Affordability,50 AMI Annual Income,83031.91489361702,INACTIVE,52423.4693877551,87367.02127659574,101045.41548042705,49162.67942583732,INACTIVE,74000.0,71875.0,46716.92607003892,63819.26121372032,INACTIVE,17006.802721088436,13571.42857142857,64719.6261682243,52217.74193548387,93261.71875,INACTIVE,73496.83544303797,61910.37735849056
4,2023,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,6919.326241134752,INACTIVE,4368.622448979592,7280.585106382979,8420.451290035588,4096.88995215311,INACTIVE,6166.666666666667,5989.583333333333,3893.077172503243,5318.271767810026,INACTIVE,1417.233560090703,1130.952380952381,5393.3021806853585,4351.478494623656,7771.809895833333,INACTIVE,6124.7362869198305,5159.198113207546
6,2023,ACS5YR,Affordability,80 AMI Annual Income,132851.06382978725,INACTIVE,83877.55102040817,139787.2340425532,161672.6647686833,78660.28708133972,INACTIVE,118400.0,115000.0,74747.08171206228,102110.81794195251,INACTIVE,27210.884353741498,21714.285714285714,103551.40186915889,83548.3870967742,149218.75,INACTIVE,117594.93670886075,99056.6037735849
7,2023,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,11070.921985815605,INACTIVE,6989.795918367347,11648.936170212766,13472.722064056941,6555.023923444976,INACTIVE,9866.666666666666,9583.333333333334,6228.92347600519,8509.234828496043,INACTIVE,2267.573696145125,1809.5238095238094,8629.283489096573,6962.36559139785,12434.895833333334,INACTIVE,9799.57805907173,8254.716981132075
0,2023,ACS5YR,Age,0-2 Years,0.7435897435897436,INACTIVE,,0.5842696629213483,0.6046511627906976,0.303030303030303,INACTIVE,0.5900383141762452,0.4166666666666667,0.4301075268817204,0.1568627450980392,INACTIVE,0.8909090909090909,0.0,0.63,0.7604166666666666,0.7157894736842105,INACTIVE,0.6701570680628273,0.5050505050505051
1,2023,ACS5YR,Age,0-4 Years,0.0137323943661971,INACTIVE,0.0,0.0762639245929734,0.0453234445817882,0.0083841463414634,INACTIVE,0.0726708074534161,0.0189693329117926,0.019073010664479,0.0106422018348623,INACTIVE,0.0225040916530278,0.0135811293781272,0.0312695434646654,0.0445440168687401,0.0792875610456765,INACTIVE,0.0401196112633939,0.0197123068726691
2,2023,ACS5YR,Age,18-34 Years,0.3757042253521127,INACTIVE,0.4184073107049608,0.3946015424164524,0.4458178821590441,0.353150406504065,INACTIVE,0.2624223602484472,0.5045842554536832,0.2294913863822805,0.301651376146789,INACTIVE,0.2622749590834697,0.1333095067905647,0.4465290806754221,0.3800738007380074,0.4355070382074116,INACTIVE,0.3329180164465487,0.4938732019179542
3,2023,ACS5YR,Age,3-5 Years,0.2564102564102564,INACTIVE,,0.4157303370786517,0.3953488372093023,0.696969696969697,INACTIVE,0.4099616858237548,0.5833333333333334,0.5698924731182796,0.8431372549019608,INACTIVE,0.109090909090909,1.0,0.37,0.2395833333333333,0.2842105263157894,INACTIVE,0.3298429319371728,0.494949494949495
4,2023,ACS5YR,Age,35-59 Years,0.3024647887323943,INACTIVE,0.2845953002610966,0.2249357326478149,0.2637000412031314,0.1925813008130081,INACTIVE,0.3245341614906832,0.3069870376225103,0.3010664479081214,0.2906422018348624,INACTIVE,0.2393617021276596,0.3877769835596855,0.367104440275172,0.4185556141275698,0.3539212869864981,INACTIVE,0.4360827311238475,0.3431006925945657
5,2023,ACS5YR,Age,5-17 Years,0.0264084507042253,INACTIVE,0.0809399477806788,0.0064267352185089,0.0548001648125257,0.0342987804878048,INACTIVE,0.089751552795031,0.0284539993676889,0.1646841673502871,0.0242201834862385,INACTIVE,0.0421440261865793,0.090421729807005,0.0171982489055659,0.0408539799683711,0.0166618787704682,INACTIVE,0.0608023922252678,0.0442194992008524
6,2023,ACS5YR,Age,60 and older,0.2816901408450704,INACTIVE,0.2160574412532637,0.2977720651242502,0.1903584672435105,0.4115853658536585,INACTIVE,0.2506211180124224,0.141005374644325,0.2856849876948318,0.3728440366972477,INACTIVE,0.4337152209492635,0.3749106504646176,0.1378986866791745,0.1159725882973115,0.1146222349899454,INACTIVE,0.1300772489409419,0.0990942994139584
7,2023,ACS5YR,Age,Under 18 Years,114.0,INACTIVE,124.0,193.0,243.0,168.0,INACTIVE,523.0,150.0,896.0,95.0,INACTIVE,158.0,291.0,155.0,324.0,334.0,INACTIVE,405.0,216.0
8,2023,ACS5YR,Age,Under 6 Years,39.0,INACTIVE,0.0,178.0,129.0,33.0,INACTIVE,261.0,60.0,93.0,51.0,INACTIVE,55.0,38.0,100.0,192.0,285.0,INACTIVE,191.0,99.0
9,2023,ACS5YR,Educational Attainment,College Degree or higher,0.8131409039118875,INACTIVE,0.7319347319347319,0.6207778915046059,0.8208530805687204,0.7046601365390324,INACTIVE,0.5536208943411159,0.8184480234260615,0.5829583802024747,0.6055295950155763,INACTIVE,0.6020273248126928,0.2106620808254514,0.6753246753246753,0.7266325224071702,0.811070599933709,INACTIVE,0.71377882909521,0.6073232323232324
10,2023,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.8131409039118875,INACTIVE,0.7319347319347319,0.6207778915046059,0.8208530805687204,0.7046601365390324,INACTIVE,0.5536208943411159,0.8184480234260615,0.5829583802024747,0.6055295950155763,INACTIVE,0.6020273248126928,0.2106620808254514,0.6753246753246753,0.7266325224071702,0.811070599933709,INACTIVE,0.71377882909521,0.6073232323232324
11,2023,ACS5YR,Educational Attainment,High School or Less,0.0520319027725028,INACTIVE,0.1095571095571095,0.1110542476970317,0.0658767772511848,0.1822499257940041,INACTIVE,0.2532647407993668,0.0841874084919473,0.2280652418447694,0.25,INACTIVE,0.1661524900837373,0.6388650042992261,0.1955266955266955,0.1318822023047375,0.0875041431885979,INACTIVE,0.1466587817859254,0.1458333333333333
12,2023,ACS5YR,Educational Attainment,"High School or Less, alternate",0.0520319027725028,INACTIVE,0.1095571095571095,0.1110542476970317,0.0658767772511848,0.1822499257940041,INACTIVE,0.2532647407993668,0.0841874084919473,0.2280652418447694,0.25,INACTIVE,0.1661524900837373,0.6388650042992261,0.1955266955266955,0.1318822023047375,0.0875041431885979,INACTIVE,0.1466587817859254,0.1458333333333333
13,2023,ACS5YR,Educational Attainment,Some College/Associate Degree,0.1348271933156095,INACTIVE,0.1585081585081585,0.2681678607983623,0.1132701421800947,0.1130899376669634,INACTIVE,0.1931143648595172,0.0973645680819912,0.1889763779527559,0.1444704049844236,INACTIVE,0.2318201851035698,0.1504729148753224,0.1291486291486291,0.1414852752880921,0.101425256877693,INACTIVE,0.1395623891188645,0.2468434343434343
14,2023,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.1348271933156095,INACTIVE,0.1585081585081585,0.2681678607983623,0.1132701421800947,0.1130899376669634,INACTIVE,0.1931143648595172,0.0973645680819912,0.1889763779527559,0.1444704049844236,INACTIVE,0.2318201851035698,0.1504729148753224,0.1291486291486291,0.1414852752880921,0.101425256877693,INACTIVE,0.1395623891188645,0.2468434343434343
15,2023,ACS5YR,Employment,"6-17, Living with One Parent",30.0,INACTIVE,0.0,0.0,9.0,36.0,INACTIVE,173.0,30.0,87.0,32.0,INACTIVE,19.0,83.0,33.0,0.0,22.0,INACTIVE,51.0,26.0
16,2023,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0,INACTIVE,,,0.0,0.0,INACTIVE,0.0,0.0,1.0,0.0,INACTIVE,0.0,0.7590361445783133,0.0,,0.0,INACTIVE,0.0,0.0
17,2023,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0,INACTIVE,,,1.0,1.0,INACTIVE,1.0,1.0,0.0,1.0,INACTIVE,1.0,0.2409638554216867,1.0,,1.0,INACTIVE,1.0,1.0
18,2023,ACS5YR,Employment,"6-17, Living with Two Parents",45.0,INACTIVE,38.0,15.0,105.0,99.0,INACTIVE,89.0,60.0,614.0,12.0,INACTIVE,84.0,170.0,22.0,86.0,10.0,INACTIVE,163.0,67.0
19,2023,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.4,INACTIVE,0.0,0.0,0.0,0.8282828282828283,INACTIVE,0.5617977528089888,0.45,0.7052117263843648,0.0,INACTIVE,0.4880952380952381,0.3058823529411765,1.0,0.0,0.0,INACTIVE,0.0,0.0
20,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.3333333333333333,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,0.0,0.2117647058823529,0.0,0.0,0.0,INACTIVE,0.0,0.0
21,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.2666666666666666,INACTIVE,1.0,1.0,1.0,0.1717171717171717,INACTIVE,0.4382022471910112,0.55,0.2947882736156352,1.0,INACTIVE,0.5119047619047619,0.4823529411764706,0.0,1.0,1.0,INACTIVE,1.0,1.0
22,2023,ACS5YR,Employment,Employed Residents,1652.0,INACTIVE,979.0,1584.0,1639.0,1784.0,INACTIVE,1703.0,2239.0,2414.0,1648.0,INACTIVE,970.0,804.0,2383.0,2498.0,2430.0,INACTIVE,2879.0,2726.0
23,2023,ACS5YR,Employment,"Employed Residents, alternate",1652.0,INACTIVE,979.0,1584.0,1639.0,1784.0,INACTIVE,1703.0,2239.0,2414.0,1648.0,INACTIVE,970.0,804.0,2383.0,2498.0,2430.0,INACTIVE,2879.0,2726.0
24,2023,ACS5YR,Employment,Managerial Professional,0.822639225181598,INACTIVE,0.7854954034729316,0.663510101010101,0.6790726052471019,0.7595291479820628,INACTIVE,0.6758661186142102,0.7472085752568111,0.7046396023198012,0.7299757281553398,INACTIVE,0.7154639175257732,0.1840796019900497,0.6571548468317248,0.7365892714171337,0.8699588477366255,INACTIVE,0.7061479680444599,0.7263389581804842
25,2023,ACS5YR,Employment,"Managerial Professional, alternate",0.822639225181598,INACTIVE,0.7854954034729316,0.663510101010101,0.6790726052471019,0.7595291479820628,INACTIVE,0.6758661186142102,0.7472085752568111,0.7046396023198012,0.7299757281553398,INACTIVE,0.7154639175257732,0.1840796019900497,0.6571548468317248,0.7365892714171337,0.8699588477366255,INACTIVE,0.7061479680444599,0.7263389581804842
26,2023,ACS5YR,Employment,Natural Resources,0.0,INACTIVE,0.0,0.0827020202020202,0.0,0.0095291479820627,INACTIVE,0.0111567821491485,0.0232246538633318,0.0236122618061309,0.0,INACTIVE,0.0690721649484536,0.167910447761194,0.0524548887956357,0.0316253002401921,0.0037037037037037,INACTIVE,0.0055574852379298,0.0
27,2023,ACS5YR,Employment,"Natural Resources, alternate",0.0,INACTIVE,0.0,0.0827020202020202,0.0,0.0095291479820627,INACTIVE,0.0111567821491485,0.0232246538633318,0.0236122618061309,0.0,INACTIVE,0.0690721649484536,0.167910447761194,0.0524548887956357,0.0316253002401921,0.0037037037037037,INACTIVE,0.0055574852379298,0.0
28,2023,ACS5YR,Employment,Production Transport Materials,0.0351089588377723,INACTIVE,0.0469867211440245,0.0441919191919191,0.024405125076266,0.0302690582959641,INACTIVE,0.0381679389312977,0.0205448861098704,0.0310687655343827,0.0157766990291262,INACTIVE,0.0185567010309278,0.2114427860696517,0.0226605119597146,0.0940752602081665,0.0144032921810699,INACTIVE,0.0903091351163598,0.0293470286133528
29,2023,ACS5YR,Employment,"Production Transport Materials, alternate",0.0351089588377723,INACTIVE,0.0469867211440245,0.0441919191919191,0.024405125076266,0.0302690582959641,INACTIVE,0.0381679389312977,0.0205448861098704,0.0310687655343827,0.0157766990291262,INACTIVE,0.0185567010309278,0.2114427860696517,0.0226605119597146,0.0940752602081665,0.0144032921810699,INACTIVE,0.0903091351163598,0.0293470286133528
30,2023,ACS5YR,Employment,Sales and Office,0.1180387409200968,INACTIVE,0.1675178753830439,0.1035353535353535,0.2001220256253813,0.1255605381165919,INACTIVE,0.1837933059307105,0.1545332737829388,0.0948632974316487,0.1098300970873786,INACTIVE,0.0876288659793814,0.1927860696517413,0.2035249685270667,0.0756605284227382,0.0831275720164609,INACTIVE,0.1194859326154915,0.1250917094644167
31,2023,ACS5YR,Employment,"Sales and Office, alternate",0.1180387409200968,INACTIVE,0.1675178753830439,0.1035353535353535,0.2001220256253813,0.1255605381165919,INACTIVE,0.1837933059307105,0.1545332737829388,0.0948632974316487,0.1098300970873786,INACTIVE,0.0876288659793814,0.1927860696517413,0.2035249685270667,0.0756605284227382,0.0831275720164609,INACTIVE,0.1194859326154915,0.1250917094644167
32,2023,ACS5YR,Employment,Services,0.0242130750605326,INACTIVE,0.0,0.106060606060606,0.0964002440512507,0.0751121076233183,INACTIVE,0.091015854374633,0.0544886109870477,0.1458160729080364,0.1444174757281553,INACTIVE,0.1092783505154639,0.2437810945273631,0.0642047838858581,0.0620496397117694,0.0288065843621399,INACTIVE,0.0784994789857589,0.1192223037417461
33,2023,ACS5YR,Employment,"Services, alternate",0.0242130750605326,INACTIVE,0.0,0.106060606060606,0.0964002440512507,0.0751121076233183,INACTIVE,0.091015854374633,0.0544886109870477,0.1458160729080364,0.1444174757281553,INACTIVE,0.1092783505154639,0.2437810945273631,0.0642047838858581,0.0620496397117694,0.0288065843621399,INACTIVE,0.0784994789857589,0.1192223037417461
34,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent",10.0,INACTIVE,0.0,51.0,0.0,23.0,INACTIVE,127.0,20.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,23.0,0.0,INACTIVE,0.0,10.0
35,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.0,INACTIVE,,0.0,,0.0,INACTIVE,0.1338582677165354,0.0,,,INACTIVE,,,,0.0,,INACTIVE,,0.0
36,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",1.0,INACTIVE,,1.0,,1.0,INACTIVE,0.8661417322834646,1.0,,,INACTIVE,,,,1.0,,INACTIVE,,1.0
37,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",29.0,INACTIVE,0.0,127.0,129.0,10.0,INACTIVE,134.0,40.0,73.0,51.0,INACTIVE,55.0,38.0,100.0,149.0,285.0,INACTIVE,171.0,89.0
38,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",1.0,INACTIVE,,0.3937007874015748,0.0775193798449612,0.0,INACTIVE,0.1417910447761194,0.75,0.726027397260274,0.0,INACTIVE,0.0,0.0,0.88,0.0,0.6,INACTIVE,0.2573099415204678,0.6741573033707865
39,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,0.0,1.0,0.0,0.0,0.0,INACTIVE,0.0,0.0
40,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.0,INACTIVE,,0.6062992125984252,0.9224806201550388,1.0,INACTIVE,0.8582089552238806,0.25,0.273972602739726,1.0,INACTIVE,1.0,0.0,0.12,1.0,0.4,INACTIVE,0.7426900584795322,0.3258426966292135
41,2023,ACS5YR,Employment,Unemployment Rate,0.0613636363636363,INACTIVE,0.0420743639921722,0.047504509921828,0.0126506024096385,0.063517060367454,INACTIVE,0.0505274847307051,0.0888978278358809,0.0363273453093812,0.0490478938257357,INACTIVE,0.0690978886756238,0.1668393782383419,0.0360032362459546,0.0826475849731663,0.0364789849325931,INACTIVE,0.0400133377792597,0.012676566461427
42,2023,ACS5YR,Employment,"Unemployment Rate, alternate",0.0613636363636363,INACTIVE,0.0420743639921722,0.047504509921828,0.0126506024096385,0.063517060367454,INACTIVE,0.0505274847307051,0.0888978278358809,0.0363273453093812,0.0490478938257357,INACTIVE,0.0690978886756238,0.1668393782383419,0.0360032362459546,0.0826475849731663,0.0364789849325931,INACTIVE,0.0400133377792597,0.012676566461427
43,2023,ACS5YR,Employment,Worked in place of residence,0.7836508912108174,INACTIVE,0.7711950970377937,0.9255050505050504,0.8436522826766729,0.8447592067988668,INACTIVE,0.8708333333333333,0.8088503649635036,0.8117989198171999,0.821072319201995,INACTIVE,0.8247422680412371,1.0,0.8204478242501057,0.8511852502194908,0.8083910034602076,INACTIVE,0.7144373673036093,0.867571533382245
44,2023,ACS5YR,Employment,Worked outside place of residence,0.2163491087891825,INACTIVE,0.2288049029622063,0.0744949494949494,0.156347717323327,0.1552407932011331,INACTIVE,0.1291666666666666,0.1911496350364963,0.1882010801828001,0.178927680798005,INACTIVE,0.1752577319587628,0.0,0.1795521757498943,0.1488147497805092,0.1916089965397923,INACTIVE,0.2855626326963906,0.1324284666177549
45,2023,ACS5YR,Households,Average Family Household Size,2.419421487603306,INACTIVE,3.1161290322580646,3.069377990430622,2.739938080495356,2.367796610169492,INACTIVE,3.1199400299850075,2.342298288508557,3.2857142857142856,2.4318706697459582,INACTIVE,2.4217391304347826,3.242174629324547,2.3327495621716285,2.7269565217391305,2.906801007556675,INACTIVE,3.075,2.7969094922737305
46,2023,ACS5YR,Households,Average Household Size,1.6333917104495037,INACTIVE,1.5724563206577595,2.1070422535211266,2.076137418755803,1.6346666666666667,INACTIVE,2.15819209039548,1.962468193384224,2.123668364983789,1.4576566125290022,INACTIVE,1.5426208651399491,2.292904290429043,1.6351495726495726,1.873456790123457,1.929124478856462,INACTIVE,1.9934902353530293,1.840956340956341
47,2023,ACS5YR,Households,Family Households,0.2825452422650321,INACTIVE,0.1593011305241521,0.3924882629107981,0.2999071494893222,0.2622222222222222,INACTIVE,0.471045197740113,0.260178117048346,0.3890690134321445,0.2511600928074246,INACTIVE,0.2926208651399491,0.5008250825082509,0.3050213675213675,0.2957818930041152,0.2364502680166766,INACTIVE,0.300450676014021,0.2354469854469854
48,2023,ACS5YR,Households,Households,1713.0,INACTIVE,973.0,1065.0,1077.0,2250.0,INACTIVE,1416.0,1572.0,2159.0,1724.0,INACTIVE,1572.0,1212.0,1872.0,1944.0,1679.0,INACTIVE,1997.0,1924.0
49,2023,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.3561004086398132,INACTIVE,0.328879753340185,0.4187793427230047,0.2609099350046425,0.5542222222222222,INACTIVE,0.355225988700565,0.2251908396946564,0.4113015284854099,0.419953596287703,INACTIVE,0.537531806615776,0.6922442244224423,0.1522435897435897,0.1646090534979424,0.1209053007742704,INACTIVE,0.2123184777165748,0.1444906444906445
50,2023,ACS5YR,Households,"Households with Children, % of Total",0.0642148277875073,INACTIVE,0.0452209660842754,0.1474178403755868,0.1429897864438254,0.052,INACTIVE,0.2019774011299435,0.0737913486005089,0.1945345067160722,0.046983758700696,INACTIVE,0.0725190839694656,0.1534653465346534,0.0518162393162393,0.1162551440329218,0.1560452650387135,INACTIVE,0.1141712568853279,0.0696465696465696
51,2023,ACS5YR,Households,Living in Group Quarters,42.0,INACTIVE,2.0,90.0,191.0,258.0,INACTIVE,164.0,78.0,291.0,212.0,INACTIVE,19.0,19.0,137.0,152.0,242.0,INACTIVE,32.0,212.0
52,2023,ACS5YR,Households,Non-Family Households,0.7174547577349679,INACTIVE,0.8406988694758479,0.6075117370892019,0.7000928505106778,0.7377777777777778,INACTIVE,0.528954802259887,0.739821882951654,0.6109309865678555,0.7488399071925754,INACTIVE,0.7073791348600509,0.4991749174917492,0.6949786324786325,0.7042181069958847,0.7635497319833234,INACTIVE,0.699549323985979,0.7645530145530145
53,2023,ACS5YR,Households,"Single Person Households, % of Total",0.5715119673088149,INACTIVE,0.6670092497430626,0.4835680751173709,0.4651810584958217,0.5991111111111111,INACTIVE,0.3940677966101695,0.4312977099236641,0.4691987031032885,0.6415313225058005,INACTIVE,0.611323155216285,0.4339933993399339,0.5251068376068376,0.5025720164609053,0.4401429422275164,INACTIVE,0.4501752628943415,0.5285862785862786
54,2023,ACS5YR,Housing,Median Year Moved In Owner,2012.75,INACTIVE,2012.6976744186047,1996.7272727272727,2010.283464566929,1995.2631578947369,INACTIVE,2009.8026315789475,2013.4117647058824,2012.8849557522124,2013.058823529412,INACTIVE,2010.7671232876712,2014.0,2015.456953642384,2011.92,2006.602564102564,INACTIVE,2008.066037735849,2018.0947368421048
55,2023,ACS5YR,Housing,Median Year Moved In Renter,2018.3700787401572,INACTIVE,2016.962457337884,2018.3068181818185,2018.2544642857144,2017.566710700132,INACTIVE,2012.9756097560976,2018.4849315068493,2014.1033210332105,2014.339483394834,INACTIVE,2015.3597359735973,2008.75,2018.395498392283,2014.987012987013,2017.84,INACTIVE,2016.36231884058,2015.892857142857
56,2023,ACS5YR,Housing,Median Year Structure Built,1982.935656836461,INACTIVE,1956.686046511628,1961.265060240964,1939.0,1971.9337016574584,INACTIVE,1967.891156462585,1939.0,1965.2544031311156,1981.9601100412656,INACTIVE,1966.9132653061224,1978.5217391304348,1990.3030303030305,1939.0,1939.0,INACTIVE,1939.0,1953.3522727272727
57,2023,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0,INACTIVE,0.0658198614318706,0.036468330134357,0.0153846153846153,0.04375,INACTIVE,0.0448307410795974,0.0575364667747163,0.1290909090909091,0.0976744186046511,INACTIVE,0.0864978902953586,0.1564339781328848,0.0,0.1034897713598074,0.0265734265734265,INACTIVE,0.0783582089552238,0.0136645962732919
58,2023,ACS5YR,Housing,Owner Occupied,0.3590192644483362,INACTIVE,0.1099691675231243,0.5107981220657277,0.3964716805942432,0.0755555555555555,INACTIVE,0.2281073446327683,0.2150127226463104,0.2357572950440018,0.2517401392111369,INACTIVE,0.0954198473282442,0.0189768976897689,0.2489316239316239,0.1450617283950617,0.148302561048243,INACTIVE,0.1947921882824236,0.1632016632016632
59,2023,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,431.0,INACTIVE,167.0,157.0,114.0,682.0,INACTIVE,286.0,208.0,599.0,566.0,INACTIVE,366.0,662.0,599.0,252.0,237.0,INACTIVE,661.0,604.0
60,2023,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,667.0,INACTIVE,699.0,364.0,536.0,1398.0,INACTIVE,807.0,1026.0,1051.0,724.0,INACTIVE,1056.0,527.0,807.0,1410.0,1193.0,INACTIVE,947.0,1006.0
61,2023,ACS5YR,Housing,Renter Occupied,0.6409807355516638,INACTIVE,0.8900308324768756,0.4892018779342723,0.6035283194057567,0.9244444444444444,INACTIVE,0.7718926553672316,0.7849872773536896,0.7642427049559981,0.7482598607888631,INACTIVE,0.9045801526717556,0.981023102310231,0.7510683760683761,0.8549382716049383,0.851697438951757,INACTIVE,0.8052078117175764,0.8367983367983368
62,2023,ACS5YR,Housing,Total Number of Units,2177.0,INACTIVE,1253.0,1223.0,1138.0,2378.0,INACTIVE,1688.0,1815.0,2375.0,2185.0,INACTIVE,1765.0,1314.0,2510.0,2199.0,2009.0,INACTIVE,2325.0,2297.0
63,2023,ACS5YR,Housing,Total Vacant Units,464.0,INACTIVE,280.0,158.0,61.0,128.0,INACTIVE,272.0,243.0,216.0,461.0,INACTIVE,193.0,102.0,638.0,255.0,330.0,INACTIVE,328.0,373.0
64,2023,ACS5YR,Housing,Vacancy Rate,0.2131373449701424,INACTIVE,0.2234636871508379,0.1291905151267375,0.0536028119507908,0.0538267451640033,INACTIVE,0.1611374407582938,0.1338842975206611,0.0909473684210526,0.2109839816933638,INACTIVE,0.1093484419263456,0.0776255707762557,0.2541832669322709,0.1159618008185538,0.1642608262817322,INACTIVE,0.1410752688172043,0.1623857205050065
65,2023,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,INACTIVE,44.0,0.0,0.0,68.0,INACTIVE,0.0,11.0,0.0,11.0,INACTIVE,0.0,12.0,0.0,0.0,0.0,INACTIVE,0.0,0.0
66,2023,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,35.0,INACTIVE,12.0,30.0,70.0,24.0,INACTIVE,94.0,198.0,85.0,62.0,INACTIVE,140.0,234.0,77.0,36.0,24.0,INACTIVE,92.0,89.0
67,2023,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,17.0,INACTIVE,12.0,8.0,31.0,58.0,INACTIVE,0.0,43.0,303.0,96.0,INACTIVE,54.0,78.0,124.0,131.0,5.0,INACTIVE,101.0,98.0
68,2023,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,INACTIVE,0.0,0.0,0.0,7.0,INACTIVE,32.0,0.0,80.0,13.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,9.0,16.0
69,2023,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,159.0,INACTIVE,49.0,91.0,49.0,222.0,INACTIVE,98.0,104.0,173.0,112.0,INACTIVE,91.0,102.0,185.0,256.0,97.0,INACTIVE,270.0,142.0
70,2023,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,INACTIVE,22.0,0.0,0.0,0.0,INACTIVE,0.0,14.0,0.0,0.0,INACTIVE,46.0,12.0,9.0,0.0,0.0,INACTIVE,0.0,0.0
71,2023,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",194.0,INACTIVE,138.0,75.0,138.0,353.0,INACTIVE,107.0,175.0,160.0,181.0,INACTIVE,50.0,211.0,168.0,319.0,230.0,INACTIVE,224.0,446.0
72,2023,ACS5YR,Housing Prices,Contract Rent 250 to 299,37.0,INACTIVE,14.0,0.0,0.0,349.0,INACTIVE,0.0,12.0,15.0,10.0,INACTIVE,291.0,140.0,41.0,66.0,0.0,INACTIVE,0.0,65.0
73,2023,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),119.0,INACTIVE,170.0,45.0,35.0,138.0,INACTIVE,131.0,127.0,101.0,335.0,INACTIVE,140.0,17.0,136.0,200.0,302.0,INACTIVE,174.0,218.0
74,2023,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,INACTIVE,167.0,0.0,0.0,246.0,INACTIVE,22.0,7.0,218.0,20.0,INACTIVE,202.0,225.0,0.0,0.0,0.0,INACTIVE,0.0,2.0
75,2023,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),128.0,INACTIVE,103.0,79.0,26.0,0.0,INACTIVE,131.0,159.0,106.0,79.0,INACTIVE,63.0,0.0,174.0,154.0,155.0,INACTIVE,222.0,62.0
76,2023,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,INACTIVE,22.0,0.0,0.0,0.0,INACTIVE,10.0,10.0,13.0,34.0,INACTIVE,26.0,12.0,0.0,0.0,0.0,INACTIVE,0.0,0.0
77,2023,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),361.0,INACTIVE,99.0,164.0,241.0,466.0,INACTIVE,225.0,287.0,176.0,116.0,INACTIVE,173.0,0.0,284.0,254.0,510.0,INACTIVE,400.0,267.0
78,2023,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,0.0,0.0,0.0,11.0,INACTIVE,0.0,12.0,0.0,0.0,0.0,INACTIVE,39.0,70.0
79,2023,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,INACTIVE,0.0,0.0,25.0,32.0,INACTIVE,35.0,0.0,0.0,23.0,INACTIVE,12.0,42.0,0.0,0.0,0.0,INACTIVE,0.0,0.0
80,2023,ACS5YR,Housing Prices,Contract Rent 550 to 599,0.0,INACTIVE,0.0,0.0,0.0,39.0,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,27.0,13.0,0.0,16.0,8.0,INACTIVE,22.0,0.0
